Type;Name;lat;lon;Equip
UF ACES;UCSP Loures;38,82517923;-9,163211532;Saude
UF ACES;UCSP Nova Saúde;41,351229;-8,16052;Saude
UF ACES;UCSP Loures;38,8614;-9,15131;Saude
UF ACES;UCSP Nova Saúde;41,313429;-8,168265;Saude
UF ACES;UCSP Estarreja I;40,7604651;-8,573883081;Saude
UF ACES;UCSP Medas;41,0593;-8,43181;Saude
UF ACES;UCSP Porto de Mós;39,602008;-8,820961;Saude
UF ACES;UCSP Avis;39,041968;-7,812369;Saude
UF ACES;UCSP Avis;39,045457;-7,762403;Saude
UF ACES;UCSP Porto de Mós;39,616078;-8,782199;Saude
UF ACES;UCSP Porto de Mós;39,491313;-8,876606;Saude
UF ACES;UCSP Porto de Mós;39,498844;-8,848017;Saude
UF ACES;UCSP Porto de Mós;39,540677;-8,712065;Saude
UF ACES;UCSP Porto de Mós;39,527223;-8,789679;Saude
UF ACES;UCSP Porto de Mós;39,55362;-8,830363;Saude
UF ACES;UCSP Cidade e as Serras;39,674874;-8,685529;Saude
UF ACES;UCSP Flor do Liz;39,789693;-8,795265;Saude
UF ACES;UCSP Flor do Liz;39,832133;-8,840818;Saude
UF ACES;UCSP Flor do Liz;39,8453871;-8,8238;Saude
UF ACES;UCSP Flor do Liz;39,796807;-8,828858;Saude
UF ACES;UCSP Cidade e as Serras;39,69737;-8,724792;Saude
UF ACES;UCSP Cidade e as Serras;39,743362;-8,706624;Saude
UF ACES;UCSP Vila Nova Foz Côa;41,0661;-7,21889;Saude
UF ACES;UCSP Vila Nova Foz Côa;41,0256;-7,06552;Saude
UF ACES;UCSP Vila Nova Foz Côa;40,9982;-7,05508;Saude
UF ACES;UCSP Vila Nova Foz Côa;40,9886;-7,17041;Saude
UF ACES;UCSP Vila Nova Foz Côa;41,0648;-7,30852;Saude
UF ACES;UCSP Ourém;39,674997;-8,524246;Saude
UF ACES;UCSP Peniche;39,36567004;-9,382674594;Saude
UF ACES;UCSP Peniche;39,3328;-9,26682;Saude
UF ACES;UCSP Peniche;39,362;-9,31922;Saude
UF ACES;UCSP Peniche;39,3353;-9,32383;Saude
UF ACES;UCSP Amorosa;41,44725824;-8,302430137;Saude
UF ACES;UCSP Barreiro;38,5927;-9,04092;Saude
UF ACES;UCSP Barreiro;38,64407151;-9,052799923;Saude
UF ACES;UCSP Sicó;39,845741;-8,60212;Saude
UF ACES;UCSP Sicó;39,875068;-8,539607;Saude
UF ACES;UCSP Sicó;39,79942;-8,583574;Saude
UF ACES;UCSP Sicó;39,885078;-8,729211;Saude
UF ACES;UCSP Sicó;39,8462881;-8,7007198;Saude
UF ACES;UCSP Sicó;39,848754;-8,65736;Saude
UF ACES;UCSP Sicó;39,862032;-8,56651;Saude
UF ACES;UCSP Chamusca;39,2715;-8,35308;Saude
UF ACES;UCSP Campo Caramulo;40,554125;-8,131994;Saude
UF ACES;UCSP Campo Caramulo;40,572714;-8,172875;Saude
UF ACES;UCSP Macieira / Arões;40,855025;-8,376945;Saude
UF ACES;UCSP Macieira / Arões;40,855;-8,3771;Saude
UF ACES;UCSP Montijo Rural;38,6866;-8,66033;Saude
UF ACES;UCSP Montijo Rural;38,681699;-8,607031;Saude
UF ACES;UCSP Montijo;38,708458;-8,978953;Saude
UF ACES;UCSP Vila Velha de Ródão;39,653545;-7,671598;Saude
UF ACES;UCSP Montijo Rural;38,7655;-8,62686;Saude
UF ACES;UCSP Tomar;39,519571;-8,381933;Saude
UF ACES;UCSP São Pedro do Sul;40,759719;-8,061475;Saude
UF ACES;UCSP Vouzela;40,722339;-8,113592;Saude
UF ACES;UCSP São Pedro do Sul;40,773739;-8,137869;Saude
UF ACES;UCSP São Pedro do Sul;40,805039;-7,962933;Saude
UF ACES;UCSP São Pedro do Sul;40,833939;-8,041917;Saude
UF ACES;UCSP Vouzela;40,625297;-8,182028;Saude
UF ACES;UCSP Vouzela;40,686622;-8,158528;Saude
UF ACES;UCSP Vouzela;40,69585;-8,054606;Saude
UF ACES;UCSP Vouzela;40,675139;-8,216769;Saude
UF ACES;UCSP Macedo de Cavaleiros I;41,53538045;-6,959562099;Saude
UF ACES;UCSP Belmonte;40,363679;-7,345999;Saude
UF ACES;UCSP Belmonte;40,295252;-7,364282;Saude
UF ACES;UCSP Teixoso;40,3127;-7,45963;Saude
UF ACES;UCSP Teixoso;40,366888;-7,397352;Saude
UF ACES;UCSP Teixoso;40,341186;-7,406292;Saude
UF ACES;UCSP Teixoso;40,376225;-7,378809;Saude
UF ACES;UCSP Teixoso;40,373753;-7,468287;Saude
UF ACES;UCSP Teixoso;40,309111;-7,493333;Saude
UF ACES;UCSP Covilhã;40,267498;-7,505237;Saude
UF ACES;UCSP Covilhã;40,252691;-7,493407;Saude
UF ACES;UCSP Covilhã;40,2348;-7,44433;Saude
UF ACES;UCSP Covilhã;40,258345;-7,390191;Saude
UF ACES;UCSP Tortosendo;40,2356;-7,52827;Saude
UF ACES;UCSP Tortosendo;40,141856;-7,73655;Saude
UF ACES;UCSP Tortosendo;40,1729;-7,60498;Saude
UF ACES;UCSP Tortosendo;40,150818;-7,747388;Saude
UF ACES;UCSP Tortosendo;40,176968;-7,698078;Saude
UF ACES;UCSP Tortosendo;40,2565;-7,57769;Saude
UF ACES;UCSP Tortosendo;40,1911;-7,58909;Saude
UF ACES;UCSP Tortosendo;40,2071;-7,53709;Saude
UF ACES;UCSP Tortosendo;40,226;-7,64769;Saude
UF ACES;UCSP Tortosendo;40,148062;-7,683722;Saude
UF ACES;UCSP Tortosendo;40,1975;-7,63903;Saude
UF ACES;UCSP Tortosendo;40,195873;-7,561736;Saude
UF ACES;UCSP Tortosendo;40,166809;-7,78527;Saude
UF ACES;UCSP Tortosendo;40,210545;-7,741474;Saude
UF ACES;UCSP Tortosendo;40,2604;-7,62473;Saude
UF ACES;UCSP Tortosendo;40,1997;-7,54472;Saude
UF ACES;UCSP Fundão;40,1344;-7,50311;Saude
UF ACES;UCSP Fundão;40,1321;-7,4395;Saude
UF ACES;UCSP Fundão;40,20061;-7,519496;Saude
UF ACES;UCSP Fundão;40,09918;-7,466543;Saude
UF ACES;UCSP Fundão;40,055352;-7,437579;Saude
UF ACES;UCSP Fundão;40,108283;-7,718098;Saude
UF ACES;UCSP Fundão;40,075937;-7,715627;Saude
UF ACES;UCSP Fundão;40,202471;-7,376447;Saude
UF ACES;UCSP Fundão;40,077003;-7,495057;Saude
UF ACES;UCSP Fundão;40,159604;-7,429517;Saude
UF ACES;UCSP Fundão;40,131415;-7,619845;Saude
UF ACES;UCSP Fundão;40,103291;-7,313646;Saude
UF ACES;UCSP Fundão;40,050414;-7,364579;Saude
UF ACES;UCSP Fundão;40,064032;-7,434466;Saude
UF ACES;UCSP Fundão;40,244809;-7,297743;Saude
UF ACES;UCSP Fundão;40,134872;-7,674058;Saude
UF ACES;UCSP Fundão;40,035483;-7,479466;Saude
UF ACES;UCSP Fundão;40,121726;-7,542558;Saude
UF ACES;UCSP Fundão;40,110972;-7,430494;Saude
UF ACES;UCSP Fundão;40,108159;-7,701265;Saude
UF ACES;UCSP Fundão;40,0444;-7,78036;Saude
UF ACES;UCSP Fundão;40,1235;-7,57465;Saude
UF ACES;UCSP Fundão;40,06874;-7,800952;Saude
UF ACES;UCSP Fundão;40,158533;-7,397806;Saude
UF ACES;UCSP Fundão;40,207856;-7,445407;Saude
UF ACES;UCSP Fundão;40,141527;-7,307373;Saude
UF ACES;UCSP Sátão;40,740886;-7,729147;Saude
UF ACES;UCSP Sátão;40,752072;-7,680064;Saude
UF ACES;UCSP Sátão;40,793233;-7,6917;Saude
UF ACES;UCSP Castro Daire;40,899206;-7,927281;Saude
UF ACES;UCSP Castro Daire;40,930833;-8,054253;Saude
UF ACES;UCSP Carregal do Sal;40,437739;-7,98625;Saude
UF ACES;UCSP Penalva do Castelo;40,675672;-7,701158;Saude
UF ACES;UCSP Vila Nova de Paiva;40,849767;-7,7272;Saude
UF ACES;UCSP Aguiar da Beira;40,8099;-7,542243;Saude
UF ACES;UCSP Carregal do Sal;40,475183;-7,973519;Saude
UF ACES;UCSP Tábua;40,36243712;-8,021704117;Saude
UF ACES;UCSP Miranda do Corvo;40,0901823;-8,3276655;Saude
UF ACES;UCSP Tábua;40,384571;-7,951416;Saude
UF ACES;UCSP Tábua;40,280101;-8,042852402;Saude
UF ACES;UCSP Arganil;40,2674675;-7,990696;Saude
UF ACES;UCSP Arganil;40,271281;-8,149602;Saude
UF ACES;UCSP Arganil;40,270125;-7,895763;Saude
UF ACES;UCSP Arganil;40,2249;-8,13814;Saude
UF ACES;UCSP Arganil;40,229718;-7,825514;Saude
UF ACES;UCSP Pampilhosa da Serra;40,091329;-7,974472;Saude
UF ACES;UCSP Góis;40,15692962;-8,110037262;Saude
UF ACES;UCSP Pedrógão Grande;39,9225454;-8,144238249;Saude
UF ACES;UCSP Oliveira do Hospital;40,35595073;-7,857047441;Saude
UF ACES;UCSP Góis;40,017;-8,09937;Saude
UF ACES;UCSP Pampilhosa da Serra;40,10217285;-7,748906;Saude
UF ACES;UCSP Pampilhosa da Serra;40,12706375;-7,842968;Saude
UF ACES;UCSP Oliveira do Hospital;40,3381;-7,87804;Saude
UF ACES;UCSP Oliveira do Hospital;40,35566;-7,852884;Saude
UF ACES;UCSP Oliveira do Hospital;40,2942;-7,86348;Saude
UF ACES;UCSP Oliveira do Hospital;40,41757202;-7,890054;Saude
UF ACES;UCSP Oliveira do Hospital;40,39907455;-7,864215;Saude
UF ACES;UCSP Oliveira do Hospital;40,4589;-7,8454;Saude
UF ACES;UCSP Oliveira do Hospital;40,3022;-7,83484;Saude
UF ACES;UCSP Pedrógão Grande;39,89385;-8,21616;Saude
UF ACES;UCSP Pedrógão Grande;39,929875;-8,235731;Saude
UF ACES;UCSP Monção;42,0691;-8,48619;Saude
UF ACES;UCSP Ansião;39,913562;-8,437046;Saude
UF ACES;UCSP Ansião;39,94705582;-8,48071;Saude
UF ACES;UCSP Ansião;39,925102;-8,35684;Saude
UF ACES;UCSP Ansião;39,981465;-8,454369;Saude
UF ACES;UCSP Ansião;39,892456;-8,368064;Saude
UF ACES;UCSP Alvaiázere;39,8729;-8,33312;Saude
UF ACES;UCSP Vale de São Cosme;41,442793;-8,478231;Saude
UF ACES;UCSP Vila do Bispo;37,08412131;-8,911695561;Saude
UF ACES;UCSP Portimão;37,13765;-8,544009;Saude
UF ACES;UCSP Castanheira de Pêra;40,002071;-8,212217;Saude
UF ACES;UCSP Norte (Mozelos);40,998992;-8,565213;Saude
UF ACES;UCSP Afurada;41,1447;-8,64401;Saude
UF ACES;UCSP Soure;40,161319;-8,633944;Saude
UF ACES;UCSP Norte (Arnaldo Sampaio);39,894391;-8,832518;Saude
UF ACES;UCSP Norte (Arnaldo Sampaio);39,893074;-8,780135;Saude
UF ACES;UCSP Norte (Arnaldo Sampaio);39,898565;-8,884146;Saude
UF ACES;UCSP Norte (Arnaldo Sampaio);39,859059;-8,881647;Saude
UF ACES;UCSP Gouveia;40,5822;-7,54244;Saude
UF ACES;UCSP Guarda;40,548707;-7,252182;Saude
UF ACES;UCSP Figueira de Castelo Rodrigo;40,8936557;-6,964517;Saude
UF ACES;UCSP Fornos de Algodres;40,620922;-7,535727;Saude
UF ACES;UCSP Almeida;40,725405;-6,905594;Saude
UF ACES;UCSP Celorico da Beira;40,6321;-7,39526;Saude
UF ACES;UCSP Vila Nova Foz Côa;41,002739;-7,086321;Saude
UF ACES;UCSP Trancoso;40,77753;-7,353228;Saude
UF ACES;UCSP Seia;40,41718492;-7,709820692;Saude
UF ACES;UCSP Pinhel;40,771106;-7,068405;Saude
UF ACES;UCSP Jugueiros;41,396122;-8,201178;Saude
UF ACES;UCSP Sabugal;40,3513;-7,0796;Saude
UF ACES;UCSP Manteigas;40,3999;-7,54057;Saude
UF ACES;UCSP Vale do Arunca;39,9934974;-8,6618;Saude
UF ACES;UCSP Vale do Arunca;39,964943;-8,621218;Saude
UF ACES;UCSP Vale do Arunca;40,0042276;-8,5817881;Saude
UF ACES;UCSP São Miguel;39,831269;-7,486884;Saude
UF ACES;UCSP Alcains;39,9156063;-7,456074;Saude
UF ACES;UCSP São Tiago Saúde;39,82206911;-7,502344637;Saude
UF ACES;UCSP Viana do Castelo;41,70870122;-8,77231657;Saude
UF ACES;UCSP Viana do Castelo;41,736745;-8,679378;Saude
UF ACES;UCSP Cervães;41,59586;-8,522836;Saude
UF ACES;UCSP Aleo;37,3836;-7,72629;Saude
UF ACES;UCSP Mafra Leste;38,928498;-9,244676;Saude
UF ACES;UCSP Mourão;38,380563;-7,342258;Saude
UF ACES;UCSP Mourão;38,3033;-7,25679;Saude
UF ACES;UCSP Mourão;38,343988;-7,373815;Saude
UF ACES;UCSP Praça da República (Setúbal);38,52577;-8,89658;Saude
UF ACES;UCSP Quinta do Conde;38,557762;-9,047007;Saude
UF ACES;UCSP Idanha-a-Nova;39,92503989;-7,240565629;Saude
UF ACES;UCSP Sequeade / Silveiros;41,501594;-8,536556;Saude
UF ACES;UCSP Sequeade / Silveiros;41,474275;-8,568537;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,3317;-7,99105;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,249638;-7,926825;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,25122969;-8,014564319;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,078562;-8,173674;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,160309;-7,996969;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,226291;-8,031944;Saude
UF ACES;UCSP Ponte de Sor e Montargil;39,177784;-8,240623;Saude
UF ACES;UCSP Évora;38,57864496;-7,910074611;Saude
UF ACES;UCSP Soares dos Reis / Vilar;41,103785;-8,577124;Saude
UF ACES;UCSP São João das Lampas;38,87349689;-9,399247015;Saude
UF ACES;UCSP Penamacor;40,1668;-7,17138;Saude
UF ACES;UCSP Mar;37,11586502;-7,650605485;Saude
UF ACES;UCSP Aleo;37,474;-7,47489;Saude
UF ACES;UCSP Cuid'Arte;39,7418518;-8,9312211;Saude
UF ACES;UCSP Atlântica;39,7418518;-8,9312211;Saude
UF ACES;UCSP Atlântica;39,701356;-8,946919;Saude
UF ACES;UCSP Atlântica;39,871395;-8,930769;Saude
UF ACES;UCSP Pinhal Novo - Praça do Ultramar - 6;38,602783;-8,944274;Saude
UF ACES;UCSP Monchique;37,3199;-8,55504;Saude
UF ACES;UCSP Portimão;37,1380108;-8,545605684;Saude
UF ACES;UCSP Silves;37,19617474;-8,432088361;Saude
UF ACES;UCSP Aljezur;37,3171;-8,80373;Saude
UF ACES;UCSP António Arnaut;38,74487553;-9,20926892;Saude
UF ACES;UCSP António Arnaut;38,7365;-9,22071;Saude
UF ACES;UCSP Carregado;39,022321;-8,975409;Saude
UF ACES;UCSP Sobral de Monte Agraço - Sapataria;38,969;-9,19648;Saude
UF ACES;UCSP Albufeira;37,098;-8,255;Saude
UF ACES;UCSP São Brás de Alportel;37,155;-7,88528;Saude
UF ACES;UCSP Quarteira;37,071;-8,09315;Saude
UF ACES;UCSP Almancil / Boliqueime;37,0854;-8,03119;Saude
UF ACES;UCSP Loulé;37,14562099;-8,012560564;Saude
UF ACES;UCSP Chamusca;39,417211;-8,414131;Saude
UF ACES;UCSP São Geraldo;41,5602;-8,318;Saude
UF ACES;UCSP São Geraldo;41,54705962;-8,427852936;Saude
UF ACES;UCSP Branca;40,748702;-8,483654;Saude
UF ACES;UCSP Branca;40,7418;-8,44562;Saude
UF ACES;UCSP Rio Maior;39,282651;-8,852586;Saude
UF ACES;UCSP Penamacor;40,1114;-7,11949;Saude
UF ACES;UCSP Alvaiázere;39,82083556;-8,37749823;Saude
UF ACES;UCSP Arganil;40,21587495;-8,054548013;Saude
UF ACES;UCSP Caldas da Rainha;39,3072082;-8,9998847;Saude
UF ACES;UCSP Litoral;39,5482688;-9,0180237;Saude
UF ACES;UCSP Campos do Lis;39,8029102;-8,8601;Saude
UF ACES;UCSP Campos do Lis;39,712278;-8,830352;Saude
UF ACES;UCSP Campos do Lis;39,756049;-8,84233;Saude
UF ACES;UCSP Campos do Lis;39,730604;-8,839402;Saude
UF ACES;UCSP Ourém;39,711425;-8,601517;Saude
UF ACES;UCSP Ourém;39,5958;-8,57775;Saude
UF ACES;UCSP Ourém;39,64535;-8,52411;Saude
UF ACES;UCSP Carregal do Sal;40,429;-8,00497;Saude
UF ACES;UCSP São Pedro do Sul;40,7554;-8,06796;Saude
UF ACES;UCSP Sátão;41,1742;-8,45866;Saude
UF ACES;UCSP Aguiar da Beira;40,81;-7,54756;Saude
UF ACES;UCSP Ourém;39,6301;-8,56944;Saude
UF ACES;UCSP Alcains;39,9143;-7,46431;Saude
UF ACES;UCSP Sertã;40,9345;-8,54587;Saude
UF ACES;UCSP Águeda III;40,5840434;-8,503979334;Saude
UF ACES;UCSP Constância;39,4848;-8,2964;Saude
UF ACES;UCSP Algueirão;38,79042841;-9,350181665;Saude
UF ACES;UCSP São Tiago;41,332746;-8,312766;Saude
UF ACES;UCSP Nazaré;39,53542355;-9,082873317;Saude
UF ACES;UCSP D. Nuno;39,475533;-9,0173162;Saude
UF ACES;UCSP Alcácer do Sal;38,376337;-8,510121;Saude
UF ACES;UCSP Vale do Arunca;40,0015;-8,44065;Saude
UF ACES;UCSP Nazaré;39,5875;-9,0182;Saude
UF ACES;UCSP Madalena;41,11104;-8,63409;Saude
UF ACES;UCSP Charneca;38,77664313;-9,145712981;Saude
UF ACES;UCSP Lapedo;39,7988;-8,70824;Saude
UF ACES;UCSP Lapedo;39,778;-8,75381;Saude
UF ACES;UCSP Lapedo;39,7619;-8,74684;Saude
UF ACES;UCSP Lapedo;39,8403;-8,75785;Saude
UF ACES;UCSP Avis;39,170955;-7,867961;Saude
UF ACES;UCSP Sanguedo;41,00962;-8,51289;Saude
UF ACES;UCSP Pelicano Real;39,41145233;-9,13945496;Saude
UF ACES;UCSP Pelicano Real;39,4337;-9,21697;Saude
UF ACES;UCSP Pelicano Real;39,3828;-9,0376;Saude
UF ACES;Unidade Móvel de Intervenção de Grândola;38,376337;-8,510121;Saude
UF ACES;URAP Alto Minho;41,80782;-8,413088;Saude
UF ACES;URAP Braga;41,54705962;-8,427852936;Saude
UF ACES;URAP Matosinhos;41,18621583;-8,680076887;Saude
UF ACES;URAP Algarve Sotavento;37,474;-7,47489;Saude
UF ACES;URAP Algarve Sotavento;37,1902647;-7,41844112;Saude
UF ACES;URAP Vale do Sousa Norte;41,290462;-8,337589;Saude
UF ACES;URAP Vale do Sousa Norte;41,368165;-8,202023;Saude
UF ACES;URAP Vale do Sousa Norte;41,277419;-8,37697;Saude
UF ACES;URAP Matosinhos;41,19881231;-8,697428942;Saude
UF ACES;URAP Matosinhos;41,19131996;-8,657261651;Saude
UF ACES;URAP Matosinhos;41,19738483;-8,611105782;Saude
UF ACES;URAP Algarve Barlavento;37,13614838;-8,458137427;Saude
UF ACES;URAP Algarve Barlavento;37,19617474;-8,432088361;Saude
UF ACES;URAP Algarve Barlavento;37,3199;-8,55504;Saude
UF ACES;URAP Algarve Barlavento;37,317745;-8,795505;Saude
UF ACES;URAP Algarve Barlavento;37,08412131;-8,911695561;Saude
UF ACES;URAP Algarve Barlavento;37,10180141;-8,68834371;Saude
UF ACES;URAP Alentejo Central;38,7001;-7,4014;Saude
UF ACES;URAP Alentejo Central;38,71965511;-7,984913731;Saude
UF ACES;URAP Alentejo Central;38,80571;-7,463034;Saude
UF ACES;URAP Alentejo Central;38,84845153;-7,586190136;Saude
UF ACES;URAP Alentejo Central;38,9526;-8,07366;Saude
UF ACES;URAP Alentejo Central;38,64613419;-7,549393189;Saude
UF ACES;URAP Alentejo Central;38,77576206;-7,416709909;Saude
UF ACES;URAP Alentejo Central;38,65230892;-8,214350803;Saude
UF ACES;URAP Alentejo Central;38,307974;-7,705971;Saude
UF ACES;URAP Alentejo Central;38,380563;-7,342258;Saude
UF ACES;URAP Alentejo Central;38,42876731;-7,540284495;Saude
UF ACES;URAP Alentejo Central;38,67463681;-8,455166075;Saude
UF ACES;URAP Alentejo Central;38,33444193;-8,004585203;Saude
UF ACES;URAP Póvoa do Varzim e Vila do Conde;41,38587675;-8,761270162;Saude
UF ACES;URAP Gondomar;41,17436964;-8,560854654;Saude
UF ACES;URAP Porto Ocidental;41,14987121;-8,619824118;Saude
UF ACES;URAP Alto Ave;41,51218903;-7,989318293;Saude
UF ACES;URAP Alto Ave;41,44651028;-8,171682247;Saude
UF ACES;URAP Alto Ave;41,40877;-7,878711;Saude
UF ACES;URAP Alto Ave;41,48442089;-8,352048504;Saude
UF ACES;URAP Alto Ave;41,37937587;-8,314162919;Saude
UF ACES;URAP Gaia;41,12736335;-8,579695662;Saude
UF ACES;URAP Gaia;41,12054412;-8,610327394;Saude
UF ACES;URAP Amadora;38,74487553;-9,20926892;Saude
UF ACES;URAP Amadora;38,7637;-9,2089289;Saude
UF ACES;URAP Cascais;38,7027;-9,42111;Saude
UF ACES;URAP Oeste Sul;38,928498;-9,244676;Saude
UF ACES;URAP Almada-Seixal;38,6775;-9,1562;Saude
UF ACES;URAP Almada-Seixal;38,6783;-9,16104;Saude
UF ACES;URAP Almada-Seixal;38,6453;-9,14955;Saude
UF ACES;URAP Arco Ribeirinho;38,648361;-8,992523;Saude
UF ACES;URAP Arco Ribeirinho;38,708458;-8,978953;Saude
UF ACES;URAP Arco Ribeirinho;38,7028907;-8,9550006;Saude
UF ACES;URAP Arco Ribeirinho;38,65016101;-9,038273565;Saude
UF ACES;URAP Arco Ribeirinho;38,66953891;-9,053028349;Saude
UF ACES;URAP Loures-Odivelas;38,82517923;-9,163211532;Saude
UF ACES;URAP Pinhal Interior Norte;40,111927;-8,246515;Saude
UF ACES;URAP Pinhal Interior Norte;40,138177;-8,225377;Saude
UF ACES;URAP Pinhal Interior Norte;40,09023024;-8,328355384;Saude
UF ACES;URAP Pinhal Interior Norte;40,0901823;-8,3276655;Saude
UF ACES;URAP Pinhal Interior Norte;40,02714248;-8,392663001;Saude
UF ACES;URAP Pinhal Interior Norte;39,913562;-8,437046;Saude
UF ACES;URAP Pinhal Interior Norte;39,821229;-8,384544;Saude
UF ACES;URAP Pinhal Interior Norte;39,90011219;-8,272419933;Saude
UF ACES;URAP Pinhal Interior Norte;39,9225454;-8,144238249;Saude
UF ACES;URAP Pinhal Interior Norte;40,002071;-8,212217;Saude
UF ACES;URAP Pinhal Interior Norte;40,091329;-7,974472;Saude
UF ACES;URAP Pinhal Interior Norte;40,15692962;-8,110037262;Saude
UF ACES;URAP Pinhal Interior Norte;40,21149008;-8,257392997;Saude
UF ACES;URAP Pinhal Interior Norte;40,35595073;-7,857047441;Saude
UF ACES;URAP Pinhal Interior Norte;40,36243712;-8,021704117;Saude
UF ACES;URAP Oeste Sul;39,027747;-9,319019;Saude
UF ACES;URAP Loures-Odivelas;38,8135;-9,16113;Saude
UF ACES;URAP Loures-Odivelas;38,802219;-9,183193;Saude
UF ACES;URAP Loures-Odivelas;38,782099;-9,1014154;Saude
UF ACES;URAP Lezíria;39,251032;-8,580401;Saude
UF ACES;URAP Lezíria;39,165549;-8,783890321;Saude
UF ACES;URAP Lezíria;39,3576;-8,48147;Saude
UF ACES;URAP Lezíria;38,96230763;-8,527651558;Saude
UF ACES;URAP Lezíria;39,402629;-8,479131;Saude
UF ACES;URAP Lezíria;39,34382014;-8,945261389;Saude
UF ACES;URAP Lezíria;39,0258899;-8,792917635;Saude
UF ACES;URAP Lezíria;39,386064;-8,661662;Saude
UF ACES;URAP Maia e Valongo;41,18645391;-8,497328146;Saude
UF ACES;URAP Maia e Valongo;41,2251;-8,54461;Saude
UF ACES;URAP Maia e Valongo;41,23267;-8,625739;Saude
UF ACES;URAP Maia e Valongo;41,267015;-8,605242;Saude
UF ACES;URAP Porto Oriental;41,14556518;-8,590207594;Saude
UF ACES;URAP Aveiro Norte;40,84781865;-8,464931448;Saude
UF ACES;URAP Oeste Sul;39,07953227;-9,256972125;Saude
UF ACES;URAP Oeste Sul;39,238233;-9,101824;Saude
UF ACES;URAP Oeste Sul;39,24287558;-9,310227725;Saude
UF ACES;URAP Oeste Sul;38,936825;-9,336051;Saude
UF ACES;URAP Oeste Sul;38,9838035;-9,1451633;Saude
UF ACES;URAP Maia e Valongo;41,21175136;-8,571977859;Saude
UF ACES;URAP Gaia;41,12652873;-8,625132631;Saude
UF ACES;URAP Pinhal Litoral;39,602008;-8,820961;Saude
UF ACES;URAP Pinhal Litoral;39,917139;-8,624378;Saude
UF ACES;URAP Pinhal Litoral;39,7419;-8,93006;Saude
UF ACES;URAP Pinhal Litoral;39,764899;-8,80917;Saude
UF ACES;URAP Pinhal Litoral;39,6617643;-8,8199647;Saude
UF ACES;URAP Vale do Sousa Sul;41,205421;-8,286587;Saude
UF ACES;URAP Arco Ribeirinho;38,7488;-8,96542;Saude
UF ACES;URAP Porto Ocidental;41,17532778;-8,668344502;Saude
UF ACES;URAP Ave / Famalicão;41,40655505;-8,526646917;Saude
UF ACES;URAP Baixo Tâmega;41,27131945;-8,078711065;Saude
UF ACES;URAP Barcelos e Esposende;41,53362817;-8,624062226;Saude
UF ACES;URAP Santo Tirso e Trofa;41,34684461;-8,482973945;Saude
UF ACES;URAP Douro Sul;41,10038394;-7,811456456;Saude
UF ACES;URAP Vale do Sousa Norte;41,280299;-8,278129;Saude
UF ACES;URAP Guarda;40,5427;-7,2521;Saude
UF ACES;URAP Oeste Norte;39,41145233;-9,13945496;Saude
UF ACES;URAP Arco Ribeirinho;38,64407151;-9,052799923;Saude
UF ACES;URAP Espinho / Gaia;41,06060654;-8,631353212;Saude
UF ACES;URAP Pinhal Interior Sul;39,751436;-7,925101;Saude
UF ACES;URAP Beira Interior Sul;39,82206911;-7,502344637;Saude
UF ACES;URAP Alentejo Central;38,574093;-7,911785;Saude
UF ACES;URAP Guarda;40,725405;-6,905594;Saude
UF ACES;URAP Algarve Central;37,027;-7,937;Saude
UF ACES;URAP Algarve Barlavento;37,13765;-8,544009;Saude
UF ACES;URAP Algarve Sotavento;37,11586502;-7,650605485;Saude
UF ACES;URAP Estuário do Tejo;38,892695;-9,0395382;Saude
UF ACES;URAP Oeste Sul;38,96922345;-9,414448442;Saude
UF ACES;URAP Médio Tejo;39,63372929;-8,681512045;Saude
UF ACES;URAP Marão e Douro Norte;41,2969;-7,74841;Saude
UF ACES;URAP Guarda;40,6321;-7,39526;Saude
UF ACES;URAP Gerês e Cabreira;41,6297587;-8,359146128;Saude
UF ACES;URAP Arrábida;38,531;-8,8874;Saude
UF ACES;URAP Arrábida;38,44437;-9,10089;Saude
UF ACES;URAP Arrábida;38,570854;-8,897321;Saude
UF ACES;URAP Alto Tâmega e Barroso;41,7543;-7,47959;Saude
UF ACES;URAP Douro Sul;41,1078;-7,69353;Saude
UF ACES;URAP Douro Sul;40,97228247;-7,611506063;Saude
UF ACES;URAP Douro Sul;40,9869;-7,39465;Saude
UF ACES;URAP Douro Sul;41,1454;-7,40083;Saude
UF ACES;URAP Douro Sul;40,8977;-7,49006;Saude
UF ACES;URAP Douro Sul;41,1188;-7,56314;Saude
UF ACES;URAP Douro Sul;41,02234;-7,77618;Saude
UF ACES;URAP Vale do Sousa Sul;41,0399;-8,26705;Saude
UF ACES;URAP Vale do Sousa Sul;41,12174562;-8,294647429;Saude
UF ACES;URAP Vale do Sousa Sul;41,2203;-8,41386;Saude
UF ACES;URAP Vale do Sousa Sul;41,2038361;-8,3353433;Saude
UF ACES;URAP Feira e Arouca;40,926349;-8,548039;Saude
UF ACES;URAP Almada-Seixal;38,6277;-9,11626;Saude
UF ACES;URAP Sintra;38,795493;-9,343671;Saude
